occurrence_id,collection_id,name,rank,max_ma,min_ma,lon,lat,province,paleo_lon,paleo_lat,formation,quality,collection_methods,diet,time_bins
1586540,224181,Sauropoda,unranked clade,182.7,174.1,105.585999,27.406,Guizhou,127.49,31.64,Ziliujing,medium,"surface (in situ),observed (not collected)",herbivore,Toarcian
795720,86424,Theropoda,unranked clade,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",carnivore,-
795721,86424,Dinosauria,unranked clade,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",,-
795722,86424,Sauropoda,unranked clade,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",herbivore,-
1392478,191757,Tetanurae,unranked clade,174.1,145,83.417397,42.186901,Xinjiang,89.12,44.35,,good,"surface (float),field collection",carnivore,-
1454104,86424,Brontopodus,genus,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",herbivore,-
1454105,86424,Eubrontes,genus,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",carnivore,-
1454106,86424,Theropoda,unranked clade,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",carnivore,-
1454107,86424,Theropoda,unranked clade,174.1,145,101.668053,24.381945,Yunnan,118.81,27.7,Shedian,medium,"surface (in situ),observed (not collected)",carnivore,-
1588607,224504,Ornithopoda,unranked clade,174.1,145,117.8526,35.7995,Shandong,128.73,44.53,Sandai,medium,"surface (in situ),observed (not collected)",herbivore,-
407842,39232,Dinosauria,unranked clade,174.1,163.5,110.483101,38.824402,Shaanxi,125.4,43.02,Anding,medium,"selective quarrying,field collection",,-
519614,52851,Shensipus tungchuanensis,species,174.1,163.5,108.955002,35.302799,Shaanxi,124.38,39.38,Zhiluo,,"selective quarrying,field collection",herbivore,-
522079,53673,Sauropoda,unranked clade,174.1,163.5,97.327209,31.067663,Tibet,108.54,23.24,,good,"selective quarrying,mechanical,field collection",herbivore,-
602115,64016,Yuanmousaurus jiangyiensis,species,174.1,163.5,101.90889,25.947222,Yunnan,121.49,26.43,Zhanghe,good,"selective quarrying,mechanical,field collection",herbivore,-
621563,66927,Eubrontes,genus,174.1,163.5,102.078056,24.130278,Yunnan,122.42,24.81,Chuanjie,,"surface (in situ),peel or thin section,field collection,observed (not collected)",carnivore,-
826867,64016,Eomamenchisaurus yuanmouensis,species,174.1,163.5,101.90889,25.947222,Yunnan,121.49,26.43,Zhanghe,good,"selective quarrying,mechanical,field collection",herbivore,-
951470,111207,Eusauropoda,unranked clade,174.1,163.5,97.292221,31.020832,Tibet,108.52,23.19,Dongdaqiao,good,"surface (in situ),peel or thin section,field collection,observed (not collected)",herbivore,-
1093004,137589,Eusauropoda,unranked clade,174.1,163.5,108.257774,21.578056,Guangxi,129.29,24.6,Dongli,,field collection,herbivore,-
1244127,163944,Huangshanlong anhuiensis,species,174.1,163.5,118.333336,29.716667,Anhui,135.36,35.6,Hongqin,,,herbivore,-
1252923,53673,Ngexisaurus dapukaensis,species,174.1,163.5,97.327209,31.067663,Tibet,108.54,23.24,,good,"selective quarrying,mechanical,field collection",carnivore,-
1252924,53673,Megalosaurus dapukaensis,species,174.1,163.5,97.327209,31.067663,Tibet,108.54,23.24,,good,"selective quarrying,mechanical,field collection",carnivore,-
1252925,53673,Microdontosaurus dayensis,species,174.1,163.5,97.327209,31.067663,Tibet,108.54,23.24,,good,"selective quarrying,mechanical,field collection",herbivore,-
1252926,53673,Changdusaurus laminaplacodus,species,174.1,163.5,97.327209,31.067663,Tibet,108.54,23.24,,good,"selective quarrying,mechanical,field collection",herbivore,-
1347958,182636,Anomoepus,genus,174.1,163.5,109.804443,37.650276,Shaanxi,124.89,41.79,Yanan,,"surface (in situ),field collection,observed (not collected)",herbivore,-
1347959,182636,Deltapodus,genus,174.1,163.5,109.804443,37.650276,Shaanxi,124.89,41.79,Yanan,,"surface (in situ),field collection,observed (not collected)",herbivore,-
1347960,182637,Theropoda,unranked clade,174.1,163.5,109.802498,37.651669,Shaanxi,124.89,41.79,Yanan,good,"surface (in situ),field collection,observed (not collected)",carnivore,-
1347961,182637,Anomoepus,genus,174.1,163.5,109.802498,37.651669,Shaanxi,124.89,41.79,Yanan,good,"surface (in situ),field collection,observed (not collected)",herbivore,-
1347962,182638,Theropoda,unranked clade,174.1,163.5,109.804443,37.653332,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),field collection",carnivore,-
1347963,182639,Theropoda,unranked clade,174.1,163.5,109.804443,37.653332,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),field collection",carnivore,-
1412529,195171,Lingwulong shenqi,species,174.1,163.5,106.683334,38.049999,Ningxia,125.33,43.71,,,field collection,herbivore,-
1418650,196538,Anhuilong diboensis,species,174.1,163.5,118.450554,29.7925,Anhui,135.44,35.71,Hongqin,,,herbivore,-
1566027,80650,Changpeipus,genus,174.1,163.5,111.930099,34.715099,Henan,127.59,39.08,Yima,,"surface (in situ),observed (not collected)",carnivore,-
1587554,224344,Shensipus tungchuanensis,species,174.1,163.5,109.809998,37.650833,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),observed (not collected)",herbivore,-
1587555,224345,Shensipus xiaoliheensis,species,174.1,163.5,109.809998,37.650833,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),observed (not collected)",herbivore,-
1587556,224346,Changpeipus longweimaoensis,species,174.1,163.5,109.809998,37.650833,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),observed (not collected)",carnivore,-
1587558,224348,Zizhoupus wangi,species,174.1,163.5,109.809998,37.650833,Shaanxi,124.89,41.79,Yan'an,,"surface (in situ),observed (not collected)",carnivore,-
1621755,229404,Kayentapus,genus,174.1,163.5,102.574402,26.641701,Sichuan,121.8,27.3,Xincun,,"surface (in situ),field collection,observed (not collected)",carnivore,-
1629669,230807,Brontopodus,genus,174.1,163.5,97.884171,30.535,Tibet,109.19,22.86,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1629670,230808,Brontopodus,genus,174.1,163.5,97.898888,30.529444,Tibet,109.21,22.86,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1629671,230808,Deltapodus,genus,174.1,163.5,97.898888,30.529444,Tibet,109.21,22.86,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1629672,230809,Brontopodus,genus,174.1,163.5,97.901108,30.529167,Tibet,109.21,22.86,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1629673,230810,Brontopodus,genus,174.1,163.5,97.909447,30.52389,Tibet,109.22,22.85,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1629674,230811,Brontopodus,genus,174.1,163.5,97.909164,30.524166,Tibet,109.22,22.85,Dongdaqiao,medium,"surface (in situ),observed (not collected)",herbivore,-
1630649,230998,Sauropoda,unranked clade,174.1,163.5,97.2024,31.4526,Tibet,108.31,23.58,Dongdaqiao,excellent,"surface (in situ),observed (not collected)",herbivore,-
1630650,230999,Theropoda,unranked clade,174.1,163.5,97.2024,31.4526,Tibet,108.31,23.58,Dongdaqiao,excellent,"surface (in situ),observed (not collected)",carnivore,-
1630651,231000,Grallator anietangensis,species,174.1,163.5,97.2024,31.4526,Tibet,108.31,23.58,Dongdaqiao,excellent,"surface (in situ),observed (not collected)",carnivore,-
1630652,231000,Theropoda,unranked clade,174.1,163.5,97.2024,31.4526,Tibet,108.31,23.58,Dongdaqiao,excellent,"surface (in situ),observed (not collected)",carnivore,-
1630653,231001,Grallator anietangensis,species,174.1,163.5,97.2024,31.4526,Tibet,108.31,23.58,Dongdaqiao,excellent,"surface (in situ),observed (not collected)",carnivore,-
1635453,231910,Shunosaurus lii,species,174.1,163.5,108.922775,30.846111,Chongqing,125.78,33.37,Shaximiao,variable,,herbivore,-
522073,53667,Sauropoda,unranked clade,174.1,168.3,104.849998,29.799999,Sichuan,123.42,31.22,Ziliujing,medium,field collection,herbivore,Aalenian
572008,60039,Ornithopoda,unranked clade,174.1,168.3,104.650002,29.549999,Sichuan,123.34,30.92,Ziliujing,,field collection,herbivore,Aalenian
572088,60054,Cetiosauridae,family,174.1,168.3,104.650002,29.549999,Sichuan,123.34,30.92,Ziliujing,medium,field collection,herbivore,Aalenian
572089,60056,Cetiosauridae,family,174.1,168.3,104.849998,29.799999,Sichuan,123.42,31.22,Ziliujing,,field collection,herbivore,Aalenian
575496,60493,Zizhongpus wumanensis,species,174.1,168.3,104.792221,29.724443,Sichuan,123.4,31.13,Xintiangou,,"surface (in situ),field collection,observed (not collected)",carnivore,Aalenian
575497,60493,Gigandipus hei,species,174.1,168.3,104.792221,29.724443,Sichuan,123.4,31.13,Xintiangou,,"surface (in situ),field collection,observed (not collected)",carnivore,Aalenian
575498,60493,Eubrontes,genus,174.1,168.3,104.792221,29.724443,Sichuan,123.4,31.13,Xintiangou,,"surface (in situ),field collection,observed (not collected)",carnivore,Aalenian
575499,60493,Grallator,genus,174.1,168.3,104.792221,29.724443,Sichuan,123.4,31.13,Xintiangou,,"surface (in situ),field collection,observed (not collected)",carnivore,Aalenian
575501,60494,Eubrontes,genus,174.1,168.3,104.793053,29.722221,Sichuan,123.4,31.12,Xintiangou,,"surface (float),observed (not collected)",carnivore,Aalenian
575502,60494,Grallator,genus,174.1,168.3,104.793053,29.722221,Sichuan,123.4,31.12,Xintiangou,,"surface (float),observed (not collected)",carnivore,Aalenian
575512,60498,Eubrontes nianpanshanensis,species,174.1,168.3,104.64167,29.794167,Sichuan,123.23,31.14,Xintiangou,,"surface (in situ),field collection,observed (not collected)",carnivore,Aalenian
1108356,140257,Coeluridae,family,174.1,168.3,104.610992,29.553555,Sichuan,123.31,30.91,Ziliujing,medium,"selective quarrying,surface (in situ),field collection",carnivore,Aalenian
1108357,140257,Hadrosauridae,family,174.1,168.3,104.610992,29.553555,Sichuan,123.31,30.91,Ziliujing,medium,"selective quarrying,surface (in situ),field collection",herbivore,Aalenian
1144205,145659,Nebulasaurus taito,species,174.1,168.3,101.861115,26,Yunnan,122.21,26.71,Zhanghe,,"selective quarrying,field collection",herbivore,Aalenian
1559480,220044,Anomoepus,genus,174.1,168.3,107.73333,31.201944,Sichuan,125.52,33.45,Xintiangou,,"surface (float),observed (not collected)",herbivore,Aalenian
1607813,227429,Lufengosaurus magnus,species,174.1,168.3,104.823898,29.393101,Sichuan,123.58,30.83,Ziliujing,,survey of museum collection,,Aalenian
1607814,227429,Plateosauridae,family,174.1,168.3,104.823898,29.393101,Sichuan,123.58,30.83,Ziliujing,,survey of museum collection,,Aalenian
1607815,227429,Cetiosauridae,family,174.1,168.3,104.823898,29.393101,Sichuan,123.58,30.83,Ziliujing,,survey of museum collection,herbivore,Aalenian
402859,24883,Hexinlusaurus multidens,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
402860,24883,Agilisaurus louderbacki,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
402861,24883,Huayangosaurus taibaii,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
402862,24883,Yangchuanosaurus zigongensis,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,-
402864,24883,Shunosaurus lii,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
402865,24883,Xiaosaurus dashanpensis,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
402867,24883,Gasosaurus constructus,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,-
402868,24883,Datousaurus bashanensis,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
632322,24883,Stegosauria,unranked clade,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
739555,24883,Omeisaurus tianfuensis,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
939383,24883,Abrosaurus dongpoensis,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
963173,24883,Protognathosaurus oxyodon,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
975914,24883,Omeisaurus jiaoi,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
1091842,24883,Dashanpusaurus dongi,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
1350012,24883,Chuandongocoelurus primitivus,species,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,-
1607811,24883,Mamenchisauridae,unranked clade,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
1607812,24883,Sauropoda,unranked clade,170.3,157.3,104.852501,29.411388,Sichuan,120.57,32.23,Shaximiao,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,-
1548724,190085,Eusauropoda,unranked clade,170.3,163.5,97.424004,30.948,Tibet,108.66,23.15,Dongdaqiao,good,"surface (in situ),mechanical,field collection",herbivore,-
1548725,190085,Theropoda,unranked clade,170.3,163.5,97.424004,30.948,Tibet,108.66,23.15,Dongdaqiao,good,"surface (in situ),mechanical,field collection",carnivore,-
1625975,230110,Eusauropoda,unranked clade,170.3,163.5,97.424004,30.948,Tibet,108.02,23.51,Dongdaqiao,good,"surface (in situ),field collection",herbivore,-
295293,28232,Xuanhanosaurus qilixiaensis,species,170.3,168.3,107.633331,31.416668,Sichuan,124.3,33.44,Shaximiao,good,"selective quarrying,mechanical,field collection",carnivore,Bajocian
474578,47072,Omeisaurus junghsiensis,species,170.3,168.3,104.408096,29.5152,Sichuan,122.2,30.58,Shaximiao,medium,field collection,herbivore,Bajocian
474579,47072,Theropoda,unranked clade,170.3,168.3,104.408096,29.5152,Sichuan,122.2,30.58,Shaximiao,medium,field collection,carnivore,Bajocian
474580,47072,Dinosauria,unranked clade,170.3,168.3,104.408096,29.5152,Sichuan,122.2,30.58,Shaximiao,medium,field collection,,Bajocian
545083,57061,Yandusaurus hongheensis,species,170.3,168.3,104.783302,29.4,Sichuan,122.61,30.6,Shaximiao,good,"selective quarrying,mechanical,field collection",herbivore,Bajocian
575495,60492,Kayentapus nananensis,species,170.3,168.3,106.60257,29.571123,Chongqing,124.22,31.4,Shaximiao,poor,"surface (in situ),survey of museum collection",carnivore,Bajocian
651334,70438,Chuanjiesaurus anaensis,species,170.3,168.3,102.076111,24.9725,Yunnan,122.06,25.59,Chuanjie,,"selective quarrying,surface (in situ),mechanical,field collection,observed (not collected)",herbivore,Bajocian
651335,70438,Shidaisaurus jinae,species,170.3,168.3,102.076111,24.9725,Yunnan,122.06,25.59,Chuanjie,,"selective quarrying,surface (in situ),mechanical,field collection,observed (not collected)",carnivore,Bajocian
1220197,47078,Tetanurae,unranked clade,170.3,168.3,105.83947,32.463531,Sichuan,122.11,33.77,Shaximiao,medium,"selective quarrying,surface (in situ),field collection,observed (not collected)",carnivore,Bajocian
1348082,60492,Anomoepus,genus,170.3,168.3,106.60257,29.571123,Chongqing,124.22,31.4,Shaximiao,poor,"surface (in situ),survey of museum collection",herbivore,Bajocian
1348083,60492,Grallator yemiaoxiensis,species,170.3,168.3,106.60257,29.571123,Chongqing,124.22,31.4,Shaximiao,poor,"surface (in situ),survey of museum collection",carnivore,Bajocian
1404245,193845,Kaijiangosaurus lini,species,170.3,168.3,107.88472,31.080557,Sichuan,124.7,33.22,Shaximiao,,"surface (in situ),field collection",carnivore,Bajocian
1404246,193845,Yandusaurus,genus,170.3,168.3,107.88472,31.080557,Sichuan,124.7,33.22,Shaximiao,,"surface (in situ),field collection",herbivore,Bajocian
1499899,70438,Analong chuanjieensis,species,170.3,168.3,102.076111,24.9725,Yunnan,122.06,25.59,Chuanjie,,"selective quarrying,surface (in situ),mechanical,field collection,observed (not collected)",herbivore,Bajocian
1558327,219850,Carmelopodus,genus,170.3,168.3,103.007774,28.567223,Sichuan,121.34,29.22,Shaximiao,good,"surface (in situ),observed (not collected)",carnivore,Bajocian
1621756,229405,Stegopodus,genus,170.3,168.3,102.042503,24.974722,Yunnan,122.03,25.58,Chuanjie,,"surface (in situ),observed (not collected)",herbivore,Bajocian
1190808,153762,Xinjiangtitan shanshanesis,species,168.3,145,90.573891,42.963055,Xinjiang,94.04,47.22,Qiketai,,,herbivore,-
295292,28231,Mamenchisaurus hochuanensis,species,168.3,163.5,104.133301,28.8333,Sichuan,121.06,30.81,Shaximiao,,"surface (in situ),mechanical,field collection",herbivore,Callovian
